DateTime,Open,High,Low,Close,Volume
20161101091000 ,22920,22920,22920,22920,289
20161101091500 ,22920,22968,22908,22957,2640
20161101092000 ,22959,22969,22946,22956,1114
20161101092500 ,22958,23102,22956,23072,4806
20161101093000 ,23074,23090,23047,23070,4044
20161101093500 ,23070,23085,23036,23081,2696
20161101094000 ,23081,23094,23042,23056,2602
20161101094500 ,23058,23213,23058,23197,8418
20161101095000 ,23198,23231,23183,23190,4263
20161101095500 ,23188,23260,23186,23253,4602
20161101100000 ,23252,23255,23209,23220,3068
20161101100500 ,23220,23242,23213,23216,1829
20161101101000 ,23215,23227,23205,23219,2385
20161101101500 ,23218,23229,23188,23199,2690
20161101102000 ,23199,23217,23192,23214,1791
20161101102500 ,23213,23231,23212,23231,1395
20161101103000 ,23230,23270,23221,23240,3551
20161101103500 ,23240,23252,23231,23231,1255
20161101104000 ,23231,23245,23228,23234,1482
20161101104500 ,23235,23248,23229,23244,1015
20161101105000 ,23244,23265,23225,23227,2182
20161101105500 ,23229,23233,23218,23230,893
20161101110000 ,23228,23255,23226,23231,1260
20161101110500 ,23232,23256,23231,23241,1305
20161101111000 ,23241,23260,23234,23253,1007
20161101111500 ,23255,23270,23245,23265,1560
20161101112000 ,23266,23286,23241,23246,2064
20161101112500 ,23245,23248,23235,23243,838
20161101113000 ,23243,23250,23218,23223,1217
20161101113500 ,23224,23231,23209,23214,1237
20161101114000 ,23213,23228,23206,23207,1192
20161101114500 ,23207,23216,23200,23205,868
20161101115000 ,23207,23209,23196,23196,813
20161101115500 ,23196,23208,23191,23203,750
20161101125500 ,23203,23203,23203,23203,0
20161101130000 ,23201,23218,23196,23209,1081
20161101130500 ,23207,23215,23201,23202,372
20161101131000 ,23201,23222,23200,23215,599
20161101131500 ,23214,23221,23210,23215,402
20161101132000 ,23214,23222,23200,23203,563
20161101132500 ,23202,23229,23201,23227,844
20161101133000 ,23225,23235,23219,23224,597
20161101133500 ,23223,23228,23221,23222,326
20161101134000 ,23221,23243,23214,23231,932
20161101134500 ,23232,23243,23220,23234,627
20161101135000 ,23234,23244,23230,23231,617
20161101135500 ,23230,23239,23227,23232,471
20161101140000 ,23232,23243,23228,23229,474
