DateTime,Open,High,Low,Close,Volume
20161027091000 ,23295,23295,23295,23295,148
20161027091500 ,23303,23333,23289,23319,2035
20161027092000 ,23321,23329,23298,23305,1271
20161027092500 ,23302,23321,23276,23276,1189
20161027093000 ,23280,23305,23252,23284,2836
20161027093500 ,23284,23309,23266,23274,1108
20161027094000 ,23273,23281,23195,23195,1712
20161027094500 ,23195,23202,23156,23200,1815
20161027095000 ,23200,23207,23179,23187,618
20161027095500 ,23189,23191,23141,23149,1294
20161027100000 ,23147,23147,23050,23060,3641
20161027100500 ,23064,23086,23041,23080,2183
20161027101000 ,23079,23081,23057,23078,781
20161027101500 ,23076,23076,23049,23069,751
20161027102000 ,23069,23084,23063,23080,796
20161027102500 ,23080,23086,23061,23062,1007
20161027103000 ,23062,23063,23020,23043,1084
20161027103500 ,23045,23059,23041,23046,490
20161027104000 ,23046,23064,23036,23051,663
20161027104500 ,23050,23051,23000,23014,1143
20161027105000 ,23015,23024,23001,23018,1855
20161027105500 ,23014,23017,22990,22994,1846
20161027110000 ,22995,23013,22982,23008,889
20161027110500 ,23006,23020,23002,23020,626
20161027111000 ,23020,23022,23008,23010,430
20161027111500 ,23011,23016,22982,22983,522
20161027112000 ,22983,22989,22960,22983,668
20161027112500 ,22984,23007,22981,23007,389
20161027113000 ,23007,23035,22995,23032,552
20161027113500 ,23032,23035,23020,23035,551
20161027114000 ,23034,23047,23013,23035,526
20161027114500 ,23034,23035,23015,23023,350
20161027115000 ,23020,23029,23014,23028,296
20161027115500 ,23026,23026,23004,23018,857
20161027125500 ,23018,23018,23018,23018,0
20161027130000 ,23013,23032,22982,22989,1067
20161027130500 ,22988,23002,22988,23002,501
20161027131000 ,23001,23008,22999,23001,294
20161027131500 ,23002,23004,22980,22998,691
20161027132000 ,22997,23015,22997,23008,610
20161027132500 ,23008,23019,23007,23018,414
20161027133000 ,23018,23029,23015,23022,425
20161027133500 ,23020,23025,23017,23025,716
20161027134000 ,23026,23052,23025,23037,668
20161027134500 ,23039,23059,23035,23050,430
20161027135000 ,23050,23070,23047,23065,538
20161027135500 ,23067,23069,23049,23058,415
20161027140000 ,23058,23070,23037,23043,521
20161027140500 ,23044,23045,23030,23039,516
20161027141000 ,23039,23055,23034,23046,1392
20161027141500 ,23047,23049,23018,23020,519
20161027142000 ,23023,23054,23022,23049,477
20161027142500 ,23050,23065,23049,23055,553
20161027143000 ,23054,23063,23048,23053,278
20161027143500 ,23053,23055,23038,23043,305
20161027144000 ,23043,23056,23043,23045,296
20161027144500 ,23044,23071,23043,23058,411
20161027145000 ,23058,23073,23058,23060,319
20161027145500 ,23059,23075,23058,23066,337
20161027150000 ,23066,23080,23034,23054,1282
20161027150500 ,23053,23055,23028,23037,541
20161027151000 ,23035,23045,23021,23040,551
20161027151500 ,23041,23048,23030,23048,325
20161027152000 ,23048,23048,23020,23034,555
20161027152500 ,23031,23034,23020,23021,355
20161027153000 ,23021,23040,23020,23035,666
20161027153500 ,23035,23038,23026,23034,539
20161027154000 ,23037,23071,23035,23069,682
20161027154500 ,23071,23082,23061,23072,690
20161027155000 ,23073,23103,23073,23094,1051
20161027155500 ,23093,23102,23085,23098,1003
20161027160000 ,23101,23136,23099,23136,1088
20161027160500 ,23133,23142,23121,23129,1034
20161027161000 ,23128,23140,23124,23132,647
20161027161500 ,23133,23135,23120,23120,407
20161027162000 ,23120,23149,23119,23149,318
20161027162500 ,23148,23160,23124,23124,666
20161027171500 ,23118,23118,23055,23080,255
20161027172000 ,23080,23083,23075,23079,102
20161027172500 ,23077,23081,23073,23076,70
20161027173000 ,23078,23078,23068,23071,76
20161027173500 ,23072,23075,23067,23068,31
20161027174000 ,23068,23073,23067,23070,38
20161027174500 ,23070,23073,23065,23065,73
20161027175000 ,23067,23073,23065,23073,33
20161027175500 ,23073,23073,23067,23069,44
20161027180000 ,23071,23076,23070,23076,56
20161027180500 ,23076,23076,23066,23067,46
20161027181000 ,23066,23067,23056,23061,58
20161027181500 ,23061,23061,23047,23054,92
20161027182000 ,23053,23066,23053,23063,21
20161027182500 ,23068,23086,23066,23079,86
20161027183000 ,23078,23097,23078,23090,71
20161027183500 ,23091,23119,23091,23113,129
20161027184000 ,23115,23150,23115,23135,305
20161027184500 ,23139,23149,23130,23132,47
20161027185000 ,23133,23140,23126,23126,37
20161027185500 ,23120,23124,23118,23123,31
20161027190000 ,23122,23130,23122,23124,21
20161027190500 ,23124,23126,23124,23124,19
20161027191000 ,23125,23135,23124,23134,35
20161027191500 ,23136,23158,23136,23147,111
20161027192000 ,23147,23148,23127,23127,24
20161027192500 ,23128,23137,23123,23126,36
20161027193000 ,23130,23135,23129,23135,17
20161027193500 ,23139,23139,23132,23135,13
20161027194000 ,23137,23137,23124,23126,28
20161027194500 ,23126,23127,23121,23127,107
