DateTime,Open,High,Low,Close,Volume
20161004091000 ,23598,23598,23598,23598,265
20161004091500 ,23577,23631,23575,23614,2113
20161004092000 ,23613,23634,23603,23609,1512
20161004092500 ,23610,23624,23593,23595,1342
20161004093000 ,23597,23601,23562,23594,2440
20161004093500 ,23594,23644,23594,23640,2098
20161004094000 ,23640,23649,23601,23608,2175
20161004094500 ,23607,23615,23590,23611,1682
20161004095000 ,23613,23621,23595,23596,1740
20161004095500 ,23596,23600,23550,23557,2439
20161004100000 ,23558,23567,23536,23555,1674
20161004100500 ,23554,23572,23548,23548,1134
20161004101000 ,23549,23561,23518,23523,2013
20161004101500 ,23524,23525,23501,23520,1494
20161004102000 ,23518,23528,23514,23523,858
20161004102500 ,23523,23539,23502,23537,1051
20161004103000 ,23536,23542,23520,23521,766
20161004103500 ,23520,23524,23508,23517,933
20161004104000 ,23516,23531,23508,23509,763
20161004104500 ,23508,23530,23507,23529,571
20161004105000 ,23528,23529,23509,23521,461
20161004105500 ,23521,23537,23520,23529,634
20161004110000 ,23529,23539,23523,23532,356
20161004110500 ,23531,23549,23527,23546,839
20161004111000 ,23548,23554,23539,23551,684
20161004111500 ,23549,23566,23549,23557,712
20161004112000 ,23555,23575,23555,23567,815
20161004112500 ,23568,23582,23567,23581,635
20161004113000 ,23582,23582,23564,23569,649
20161004113500 ,23570,23579,23562,23572,446
20161004114000 ,23573,23575,23564,23571,303
20161004114500 ,23571,23578,23563,23564,487
20161004115000 ,23566,23573,23563,23569,302
20161004115500 ,23569,23573,23565,23569,508
20161004125500 ,23569,23569,23569,23569,0
20161004130000 ,23569,23581,23568,23578,472
20161004130500 ,23579,23591,23578,23588,498
20161004131000 ,23588,23598,23584,23589,618
20161004131500 ,23589,23591,23577,23578,411
20161004132000 ,23578,23585,23573,23583,501
20161004132500 ,23582,23590,23581,23584,230
20161004133000 ,23584,23586,23570,23573,543
20161004133500 ,23573,23582,23572,23579,275
20161004134000 ,23578,23586,23577,23580,294
20161004134500 ,23580,23596,23580,23594,472
20161004135000 ,23594,23594,23586,23586,255
20161004135500 ,23587,23599,23578,23597,647
20161004140000 ,23595,23608,23595,23598,788
20161004140500 ,23598,23608,23595,23603,466
20161004141000 ,23604,23606,23588,23592,512
20161004141500 ,23592,23592,23575,23579,686
20161004142000 ,23580,23583,23571,23572,389
20161004142500 ,23572,23575,23565,23567,506
20161004143000 ,23568,23582,23566,23576,518
20161004143500 ,23575,23578,23569,23574,376
20161004144000 ,23572,23588,23563,23587,726
20161004144500 ,23588,23593,23574,23576,508
20161004145000 ,23576,23590,23576,23580,367
20161004145500 ,23579,23580,23565,23569,611
20161004150000 ,23571,23617,23548,23615,3448
20161004150500 ,23614,23647,23611,23639,2357
20161004151000 ,23638,23642,23613,23623,1235
20161004151500 ,23622,23664,23617,23661,2112
20161004152000 ,23661,23662,23622,23637,1297
20161004152500 ,23636,23662,23635,23661,1023
20161004153000 ,23660,23663,23631,23640,899
20161004153500 ,23640,23647,23632,23646,568
20161004154000 ,23647,23649,23630,23638,693
20161004154500 ,23640,23647,23631,23645,653
20161004155000 ,23646,23656,23633,23652,947
20161004155500 ,23652,23666,23637,23657,1791
20161004160000 ,23656,23679,23651,23675,1269
20161004160500 ,23675,23682,23661,23661,1089
20161004161000 ,23662,23665,23650,23661,826
20161004161500 ,23663,23679,23660,23675,563
20161004162000 ,23677,23684,23675,23683,493
20161004162500 ,23681,23688,23672,23682,600
20161004171500 ,23682,23698,23675,23686,241
20161004172000 ,23686,23696,23686,23690,128
20161004172500 ,23691,23698,23691,23694,88
20161004173000 ,23695,23705,23695,23700,188
20161004173500 ,23700,23700,23691,23693,102
20161004174000 ,23694,23695,23688,23688,130
20161004174500 ,23688,23694,23684,23690,63
20161004175000 ,23690,23696,23686,23689,66
20161004175500 ,23688,23693,23680,23693,82
20161004180000 ,23693,23694,23679,23679,66
20161004180500 ,23681,23684,23677,23683,98
20161004181000 ,23684,23686,23672,23674,88
20161004181500 ,23673,23678,23669,23673,117
20161004182000 ,23673,23683,23672,23683,53
20161004182500 ,23683,23684,23675,23680,37
20161004183000 ,23678,23678,23661,23669,133
20161004183500 ,23670,23671,23660,23661,81
20161004184000 ,23660,23670,23658,23670,111
20161004184500 ,23670,23675,23666,23675,124
20161004185000 ,23675,23675,23669,23669,20
20161004185500 ,23667,23674,23663,23673,36
20161004190000 ,23675,23689,23675,23684,187
20161004190500 ,23685,23686,23679,23686,57
20161004191000 ,23684,23687,23680,23683,59
20161004191500 ,23681,23682,23675,23680,122
20161004192000 ,23680,23681,23673,23681,99
20161004192500 ,23682,23683,23676,23676,64
20161004193000 ,23675,23682,23674,23678,79
20161004193500 ,23679,23686,23679,23681,95
20161004194000 ,23681,23686,23679,23679,66
20161004194500 ,23681,23694,23681,23692,133
20161004195000 ,23694,23695,23686,23693,76
20161004195500 ,23694,23700,23692,23696,97
20161004200000 ,23695,23699,23690,23690,61
20161004200500 ,23691,23696,23680,23680,111
20161004201000 ,23682,23687,23677,23678,79
20161004201500 ,23678,23685,23676,23684,60
20161004202000 ,23683,23683,23674,23678,59
20161004202500 ,23678,23679,23671,23677,67
20161004203000 ,23677,23678,23661,23671,123
20161004203500 ,23669,23673,23666,23668,53
20161004204000 ,23671,23680,23669,23678,105
20161004204500 ,23678,23690,23675,23683,135
20161004205000 ,23685,23691,23679,23680,86
20161004205500 ,23681,23687,23680,23681,88
20161004210000 ,23682,23682,23672,23672,84
20161004210500 ,23671,23680,23669,23678,82
20161004211000 ,23680,23689,23677,23683,87
20161004211500 ,23685,23688,23681,23686,94
20161004212000 ,23686,23689,23682,23687,124
20161004212500 ,23686,23694,23685,23690,145
20161004213000 ,23691,23713,23687,23687,654
20161004213500 ,23688,23698,23681,23696,259
20161004214000 ,23699,23709,23688,23696,196
20161004214500 ,23700,23708,23697,23697,364
20161004215000 ,23703,23713,23701,23710,268
20161004215500 ,23710,23719,23704,23710,216
20161004220000 ,23709,23709,23689,23700,251
20161004220500 ,23699,23703,23691,23693,116
20161004221000 ,23693,23693,23637,23647,719
20161004221500 ,23647,23647,23627,23639,453
20161004222000 ,23638,23659,23635,23656,251
20161004222500 ,23656,23671,23648,23667,232
20161004223000 ,23664,23680,23662,23680,260
20161004223500 ,23681,23708,23676,23701,365
20161004224000 ,23702,23719,23700,23710,450
20161004224500 ,23712,23716,23703,23708,209
20161004225000 ,23708,23720,23704,23704,238
20161004225500 ,23705,23708,23696,23704,308
20161004230000 ,23702,23708,23655,23658,518
20161004230500 ,23658,23679,23650,23677,377
20161004231000 ,23674,23678,23660,23669,220
20161004231500 ,23669,23669,23641,23655,431
20161004232000 ,23653,23689,23652,23688,325
20161004232500 ,23687,23701,23687,23693,280
20161004233000 ,23694,23705,23660,23680,435
20161004233500 ,23679,23704,23660,23660,406
20161004234000 ,23659,23674,23654,23658,451
20161004234500 ,23658,23658,23658,23658,0
20161005091000 ,23550,23550,23550,23550,264
20161005091500 ,23552,23599,23515,23585,2525
20161005092000 ,23586,23588,23548,23555,989
20161005092500 ,23553,23563,23518,23527,1518
20161005093000 ,23526,23585,23508,23565,3308
20161005093500 ,23565,23573,23538,23556,1891
20161005094000 ,23557,23585,23554,23571,1202
20161005094500 ,23570,23638,23548,23626,3106
20161005095000 ,23625,23668,23622,23659,2382
20161005095500 ,23658,23684,23650,23682,1779
20161005100000 ,23683,23704,23676,23690,2049
20161005100500 ,23692,23780,23692,23756,4413
20161005101000 ,23755,23758,23734,23745,1485
20161005101500 ,23745,23795,23734,23757,2698
20161005102000 ,23756,23757,23726,23738,1372
20161005102500 ,23739,23753,23735,23742,854
20161005103000 ,23742,23799,23738,23794,1921
20161005103500 ,23796,23820,23786,23787,2100
20161005104000 ,23788,23791,23772,23784,1072
20161005104500 ,23783,23822,23782,23820,1154
20161005105000 ,23818,23843,23810,23819,2219
20161005105500 ,23819,23832,23804,23831,914
20161005110000 ,23831,23836,23811,23832,1010
20161005110500 ,23835,23843,23826,23829,1116
20161005111000 ,23828,23831,23811,23811,865
20161005111500 ,23812,23816,23796,23816,1188
20161005112000 ,23814,23819,23786,23795,930
20161005112500 ,23794,23800,23780,23789,786
20161005113000 ,23788,23800,23788,23795,428
20161005113500 ,23795,23800,23782,23785,393
20161005114000 ,23785,23793,23780,23788,429
20161005114500 ,23789,23798,23786,23792,356
20161005115000 ,23791,23804,23787,23787,480
20161005115500 ,23787,23802,23784,23799,396
20161005125500 ,23802,23802,23802,23802,0
20161005130000 ,23802,23812,23791,23808,475
20161005130500 ,23809,23811,23796,23799,492
20161005131000 ,23797,23800,23781,23787,569
20161005131500 ,23786,23791,23774,23787,757
20161005132000 ,23788,23793,23775,23779,459
20161005132500 ,23780,23780,23754,23762,1029
20161005133000 ,23760,23768,23759,23766,393
20161005133500 ,23765,23785,23759,23779,460
20161005134000 ,23779,23786,23774,23780,314
20161005134500 ,23780,23789,23774,23776,401
20161005135000 ,23775,23776,23764,23770,355
20161005135500 ,23768,23794,23765,23792,764
20161005140000 ,23790,23807,23787,23797,731
20161005140500 ,23796,23800,23783,23791,459
20161005141000 ,23790,23795,23780,23794,386
20161005141500 ,23793,23793,23769,23778,543
20161005142000 ,23778,23779,23761,23774,612
20161005142500 ,23773,23777,23757,23768,824
20161005143000 ,23767,23769,23737,23744,1225
20161005143500 ,23744,23746,23733,23745,909
20161005144000 ,23745,23754,23740,23745,609
20161005144500 ,23745,23745,23680,23703,3125
20161005145000 ,23705,23719,23697,23715,999
20161005145500 ,23715,23725,23713,23717,700
20161005150000 ,23717,23743,23705,23716,1972
20161005150500 ,23715,23715,23685,23700,1823
20161005151000 ,23699,23728,23697,23723,1002
20161005151500 ,23723,23739,23714,23721,906
20161005152000 ,23722,23739,23720,23733,560
20161005152500 ,23733,23749,23733,23748,832
20161005153000 ,23748,23789,23746,23771,2615
20161005153500 ,23771,23772,23756,23771,954
20161005154000 ,23771,23778,23750,23762,922
20161005154500 ,23762,23769,23753,23758,698
20161005155000 ,23757,23763,23743,23760,973
20161005155500 ,23758,23774,23757,23764,1354
20161005160000 ,23765,23772,23759,23763,959
20161005160500 ,23763,23764,23746,23754,1117
20161005161000 ,23753,23763,23748,23753,600
20161005161500 ,23753,23767,23752,23758,450
20161005162000 ,23757,23760,23753,23759,265
20161005162500 ,23759,23760,23746,23750,661
20161005171500 ,23756,23756,23741,23753,178
20161005172000 ,23756,23765,23751,23753,151
20161005172500 ,23753,23755,23740,23744,186
20161005173000 ,23742,23745,23733,23739,112
20161005173500 ,23739,23744,23734,23739,57
