DateTime,Open,High,Low,Close,Volume
20160929091000 ,23780,23780,23780,23780,404
20160929091500 ,23780,23824,23760,23819,3407
20160929092000 ,23821,23846,23808,23835,2424
20160929092500 ,23835,23841,23819,23820,1310
20160929093000 ,23823,23830,23728,23809,5743
20160929093500 ,23811,23814,23756,23779,3417
20160929094000 ,23779,23787,23739,23748,2351
20160929094500 ,23747,23762,23685,23703,2987
20160929095000 ,23704,23734,23698,23724,2115
20160929095500 ,23725,23732,23703,23715,1761
20160929100000 ,23716,23759,23716,23751,1819
20160929100500 ,23754,23761,23725,23739,1293
20160929101000 ,23738,23749,23724,23724,1263
20160929101500 ,23725,23726,23707,23719,1295
20160929102000 ,23720,23723,23672,23692,2208
20160929102500 ,23692,23731,23687,23725,2248
20160929103000 ,23726,23738,23723,23729,1087
20160929103500 ,23731,23734,23704,23713,883
20160929104000 ,23714,23717,23689,23702,819
20160929104500 ,23703,23715,23685,23688,1181
20160929105000 ,23690,23706,23682,23702,842
20160929105500 ,23702,23712,23696,23700,814
20160929110000 ,23701,23729,23700,23722,1000
20160929110500 ,23724,23726,23715,23723,573
20160929111000 ,23724,23729,23708,23712,703
20160929111500 ,23711,23712,23685,23706,1013
20160929112000 ,23706,23707,23671,23698,1715
20160929112500 ,23700,23743,23699,23735,1804
20160929113000 ,23735,23738,23703,23716,1106
20160929113500 ,23715,23723,23702,23718,540
20160929114000 ,23720,23720,23697,23704,521
20160929114500 ,23705,23733,23702,23729,578
20160929115000 ,23731,23735,23705,23719,750
20160929115500 ,23719,23735,23715,23720,548
20160929125500 ,23720,23720,23718,23718,13
20160929130000 ,23718,23734,23705,23716,775
20160929130500 ,23717,23724,23708,23718,462
20160929131000 ,23719,23722,23708,23717,411
20160929131500 ,23718,23726,23712,23716,508
20160929132000 ,23716,23722,23702,23717,674
20160929132500 ,23719,23721,23705,23705,476
20160929133000 ,23705,23714,23686,23706,1240
20160929133500 ,23708,23712,23697,23707,412
20160929134000 ,23706,23712,23680,23684,857
20160929134500 ,23684,23689,23663,23665,1741
20160929135000 ,23666,23681,23631,23633,1871
20160929135500 ,23632,23644,23600,23610,2544
20160929140000 ,23611,23645,23611,23643,2170
20160929140500 ,23642,23675,23641,23661,1681
20160929141000 ,23662,23663,23642,23646,636
20160929141500 ,23646,23647,23620,23632,1183
20160929142000 ,23631,23652,23630,23643,769
20160929142500 ,23642,23649,23620,23637,862
20160929143000 ,23637,23650,23630,23631,703
20160929143500 ,23631,23636,23614,23626,860
20160929144000 ,23628,23631,23621,23627,618
20160929144500 ,23627,23636,23617,23622,788
20160929145000 ,23622,23644,23619,23642,936
