DateTime,Open,High,Low,Close,Volume
20161102091000 ,22881,22881,22881,22881,809
20161102091500 ,22890,22925,22863,22905,3645
20161102092000 ,22903,22936,22882,22915,2171
20161102092500 ,22917,22917,22853,22855,2262
20161102093000 ,22857,22928,22851,22905,3793
20161102093500 ,22905,22905,22857,22875,2591
20161102094000 ,22874,22912,22858,22891,2181
20161102094500 ,22891,22893,22854,22878,2243
20161102095000 ,22878,22892,22860,22879,1740
20161102095500 ,22880,22906,22866,22902,2091
20161102100000 ,22900,22903,22830,22836,4318
20161102100500 ,22837,22867,22830,22854,2393
20161102101000 ,22854,22855,22816,22825,2484
20161102101500 ,22825,22843,22813,22831,2588
20161102102000 ,22830,22850,22815,22840,2268
20161102102500 ,22840,22851,22829,22830,2001
20161102103000 ,22830,22835,22819,22833,1719
20161102103500 ,22832,22850,22827,22839,1115
20161102104000 ,22838,22842,22825,22834,713
20161102104500 ,22834,22836,22822,22833,712
20161102105000 ,22831,22831,22821,22828,446
20161102105500 ,22827,22832,22781,22785,2577
20161102110000 ,22785,22815,22781,22810,1832
20161102110500 ,22810,22810,22790,22795,762
20161102111000 ,22796,22805,22786,22797,1311
20161102111500 ,22797,22812,22787,22805,910
20161102112000 ,22805,22805,22795,22804,647
20161102112500 ,22805,22809,22798,22804,571
20161102113000 ,22804,22829,22803,22818,1317
20161102113500 ,22817,22822,22810,22819,510
20161102114000 ,22818,22826,22812,22822,627
20161102114500 ,22822,22824,22807,22811,665
20161102115000 ,22809,22819,22808,22813,342
20161102115500 ,22812,22813,22799,22803,518
20161102125500 ,22803,22803,22803,22803,0
20161102130000 ,22797,22826,22796,22820,882
20161102130500 ,22820,22822,22809,22815,453
20161102131000 ,22813,22821,22810,22813,300
20161102131500 ,22813,22815,22790,22791,737
20161102132000 ,22791,22798,22785,22794,934
20161102132500 ,22794,22797,22786,22791,584
20161102133000 ,22790,22805,22787,22803,687
20161102133500 ,22805,22817,22801,22814,492
20161102134000 ,22812,22829,22806,22820,770
20161102134500 ,22820,22835,22815,22827,762
20161102135000 ,22827,22830,22820,22823,595
20161102135500 ,22823,22823,22811,22816,595
20161102140000 ,22818,22823,22813,22819,390
20161102140500 ,22819,22820,22812,22819,147
20161102141000 ,22818,22821,22813,22814,195
20161102141500 ,22816,22824,22806,22824,532
20161102142000 ,22823,22824,22813,22815,300
20161102142500 ,22815,22816,22801,22812,573
20161102143000 ,22812,22813,22802,22803,379
20161102143500 ,22805,22806,22782,22791,1157
20161102144000 ,22790,22803,22790,22798,579
20161102144500 ,22798,22802,22783,22787,609
20161102145000 ,22788,22799,22784,22795,378
20161102145500 ,22796,22797,22765,22773,1329
20161102150000 ,22774,22796,22772,22796,1051
20161102150500 ,22794,22805,22793,22803,684
20161102151000 ,22801,22817,22795,22808,1195
20161102151500 ,22808,22815,22804,22810,593
20161102152000 ,22810,22820,22804,22816,572
20161102152500 ,22816,22817,22795,22800,918
20161102153000 ,22799,22806,22793,22804,773
20161102153500 ,22805,22808,22795,22807,572
20161102154000 ,22806,22815,22797,22815,730
20161102154500 ,22816,22817,22803,22808,820
20161102155000 ,22807,22822,22805,22806,769
20161102155500 ,22806,22810,22783,22784,1465
20161102160000 ,22784,22805,22777,22797,1775
20161102160500 ,22798,22808,22794,22797,1460
20161102161000 ,22798,22802,22787,22791,1025
20161102161500 ,22792,22794,22780,22786,813
20161102162000 ,22785,22800,22782,22793,587
20161102162500 ,22795,22811,22788,22788,1224
20161102171500 ,22792,22807,22788,22800,225
20161102172000 ,22800,22803,22790,22796,196
20161102172500 ,22798,22798,22788,22790,79
20161102173000 ,22789,22802,22788,22798,83
20161102173500 ,22797,22803,22788,22795,87
20161102174000 ,22795,22799,22789,22792,120
20161102174500 ,22792,22804,22792,22794,71
20161102175000 ,22796,22808,22794,22804,98
20161102175500 ,22802,22810,22798,22807,147
20161102180000 ,22810,22814,22808,22812,122
20161102180500 ,22812,22813,22805,22810,50
20161102181000 ,22808,22808,22802,22803,21
20161102181500 ,22804,22809,22803,22805,51
20161102182000 ,22804,22806,22797,22800,56
20161102182500 ,22800,22800,22798,22798,15
20161102183000 ,22800,22802,22794,22799,36
20161102183500 ,22801,22802,22799,22802,8
20161102184000 ,22801,22803,22800,22803,33
20161102184500 ,22803,22804,22800,22801,23
20161102185000 ,22801,22805,22801,22804,20
20161102185500 ,22805,22808,22803,22808,40
20161102190000 ,22806,22818,22806,22817,145
20161102190500 ,22817,22835,22816,22829,241
20161102191000 ,22828,22830,22815,22818,127
20161102191500 ,22819,22828,22818,22822,80
20161102192000 ,22824,22826,22819,22819,54
20161102192500 ,22821,22830,22821,22828,56
20161102193000 ,22828,22831,22826,22829,47
20161102193500 ,22829,22829,22822,22827,74
20161102194000 ,22827,22830,22823,22825,59
20161102194500 ,22827,22829,22824,22825,38
20161102195000 ,22825,22826,22818,22822,57
20161102195500 ,22821,22830,22820,22827,56
20161102200000 ,22827,22827,22823,22825,26
20161102200500 ,22826,22832,22825,22829,99
20161102201000 ,22829,22829,22824,22825,42
20161102201500 ,22825,22832,22825,22829,45
20161102202000 ,22831,22831,22822,22827,60
20161102202500 ,22829,22835,22823,22824,113
20161102203000 ,22825,22829,22815,22820,127
20161102203500 ,22821,22823,22815,22817,129
20161102204000 ,22819,22823,22817,22818,82
20161102204500 ,22817,22819,22806,22809,120
20161102205000 ,22807,22826,22807,22825,111
20161102205500 ,22825,22828,22820,22826,79
20161102210000 ,22826,22829,22820,22820,54
20161102210500 ,22822,22824,22818,22823,40
20161102211000 ,22824,22825,22815,22816,90
20161102211500 ,22815,22822,22815,22821,81
20161102212000 ,22822,22831,22821,22827,108
20161102212500 ,22828,22829,22821,22821,72
20161102213000 ,22821,22822,22801,22804,279
20161102213500 ,22808,22844,22805,22836,512
20161102214000 ,22838,22839,22817,22822,227
20161102214500 ,22821,22844,22820,22830,281
20161102215000 ,22829,22840,22817,22821,174
20161102215500 ,22823,22843,22821,22836,205
20161102220000 ,22837,22845,22826,22832,335
20161102220500 ,22834,22838,22828,22831,182
20161102221000 ,22831,22834,22826,22831,127
20161102221500 ,22833,22838,22820,22822,199
20161102222000 ,22821,22828,22806,22807,286
20161102222500 ,22808,22815,22802,22815,224
20161102223000 ,22813,22813,22775,22778,630
20161102223500 ,22778,22799,22772,22799,263
20161102224000 ,22797,22798,22778,22782,118
20161102224500 ,22778,22790,22770,22786,161
20161102225000 ,22783,22783,22761,22772,262
20161102225500 ,22770,22772,22757,22758,216
20161102230000 ,22760,22764,22752,22757,318
20161102230500 ,22755,22764,22751,22762,141
20161102231000 ,22763,22780,22761,22778,206
20161102231500 ,22776,22785,22771,22782,232
20161102232000 ,22782,22783,22768,22770,170
20161102232500 ,22770,22778,22764,22766,110
20161102233000 ,22768,22772,22755,22756,199
20161102233500 ,22758,22761,22747,22752,258
20161102234000 ,22754,22757,22736,22739,1001
20161102234500 ,22739,22739,22739,22739,0
20161103091000 ,22740,22740,22740,22740,342
20161103091500 ,22739,22754,22712,22721,2460
20161103092000 ,22721,22734,22712,22730,1285
20161103092500 ,22730,22731,22701,22715,1456
20161103093000 ,22714,22805,22708,22735,6156
20161103093500 ,22733,22740,22693,22724,2544
20161103094000 ,22725,22789,22710,22778,3016
20161103094500 ,22780,22815,22763,22773,2999
20161103095000 ,22774,22777,22741,22763,1796
20161103095500 ,22762,22838,22756,22837,2651
20161103100000 ,22837,22859,22815,22845,3098
20161103100500 ,22846,22850,22822,22838,1559
20161103101000 ,22838,22843,22793,22801,1691
20161103101500 ,22801,22809,22750,22753,2152
20161103102000 ,22751,22782,22746,22764,1980
20161103102500 ,22765,22778,22738,22751,1926
20161103103000 ,22751,22772,22748,22749,1255
20161103103500 ,22750,22759,22729,22734,1743
20161103104000 ,22734,22741,22718,22723,1119
20161103104500 ,22723,22732,22712,22729,1484
20161103105000 ,22728,22737,22707,22719,1163
20161103105500 ,22719,22725,22701,22706,938
20161103110000 ,22706,22707,22661,22665,4086
20161103110500 ,22664,22675,22653,22660,1672
20161103111000 ,22659,22682,22656,22675,1241
20161103111500 ,22677,22694,22665,22680,1394
20161103112000 ,22680,22704,22675,22699,1216
20161103112500 ,22699,22705,22687,22700,770
20161103113000 ,22698,22720,22697,22719,1231
20161103113500 ,22718,22721,22706,22716,670
20161103114000 ,22715,22743,22711,22737,1182
20161103114500 ,22738,22750,22731,22744,865
20161103115000 ,22745,22774,22744,22767,1122
20161103115500 ,22769,22775,22760,22773,790
20161103125500 ,22773,22773,22773,22773,0
20161103130000 ,22777,22799,22763,22767,1239
20161103130500 ,22767,22774,22762,22764,655
20161103131000 ,22764,22770,22750,22764,811
20161103131500 ,22764,22771,22744,22751,586
20161103132000 ,22750,22785,22743,22783,1274
20161103132500 ,22783,22828,22778,22824,2222
20161103133000 ,22826,22832,22807,22811,1196
20161103133500 ,22811,22815,22793,22795,879
20161103134000 ,22796,22820,22792,22808,768
20161103134500 ,22810,22814,22783,22803,1050
20161103135000 ,22803,22832,22802,22822,1234
20161103135500 ,22822,22826,22795,22798,845
20161103140000 ,22800,22806,22755,22771,2045
20161103140500 ,22769,22773,22760,22768,554
20161103141000 ,22769,22771,22742,22764,968
20161103141500 ,22765,22782,22759,22776,935
20161103142000 ,22775,22780,22750,22765,579
20161103142500 ,22764,22774,22758,22772,448
20161103143000 ,22771,22776,22755,22766,560
20161103143500 ,22766,22779,22761,22768,349
20161103144000 ,22764,22766,22743,22750,818
20161103144500 ,22749,22755,22742,22754,466
20161103145000 ,22753,22766,22750,22753,537
20161103145500 ,22753,22764,22746,22754,476
20161103150000 ,22756,22758,22720,22736,1480
20161103150500 ,22738,22752,22737,22745,870
20161103151000 ,22747,22748,22726,22729,730
20161103151500 ,22728,22736,22718,22730,657
20161103152000 ,22728,22729,22714,22714,600
20161103152500 ,22714,22727,22710,22713,540
20161103153000 ,22714,22734,22713,22719,899
20161103153500 ,22720,22724,22706,22712,880
20161103154000 ,22711,22723,22705,22706,590
20161103154500 ,22707,22710,22691,22704,1758
20161103155000 ,22704,22715,22694,22711,773
20161103155500 ,22711,22720,22707,22712,1028
20161103160000 ,22711,22712,22683,22706,1414
20161103160500 ,22706,22725,22705,22716,1631
20161103161000 ,22718,22731,22712,22728,1180
20161103161500 ,22728,22729,22700,22716,868
20161103162000 ,22718,22728,22716,22719,455
20161103162500 ,22719,22723,22711,22721,884
20161103171500 ,22720,22733,22709,22730,165
20161103172000 ,22730,22743,22727,22742,135
20161103172500 ,22743,22749,22739,22743,177
20161103173000 ,22742,22743,22737,22737,89
20161103173500 ,22741,22748,22740,22745,95
20161103174000 ,22746,22748,22740,22740,90
20161103174500 ,22742,22742,22737,22738,36
20161103175000 ,22740,22741,22738,22740,22
20161103175500 ,22742,22750,22742,22748,78
20161103180000 ,22747,22747,22741,22746,52
20161103180500 ,22747,22780,22747,22766,294
20161103181000 ,22764,22773,22756,22759,169
20161103181500 ,22761,22761,22754,22757,59
20161103182000 ,22758,22762,22753,22755,88
20161103182500 ,22757,22768,22753,22768,113
20161103183000 ,22769,22771,22765,22765,82
20161103183500 ,22765,22768,22750,22756,160
20161103184000 ,22756,22766,22756,22761,144
20161103184500 ,22762,22767,22756,22759,117
20161103185000 ,22756,22761,22741,22761,167
20161103185500 ,22759,22763,22754,22763,49
20161103190000 ,22762,22775,22755,22774,137
20161103190500 ,22774,22783,22769,22777,93
20161103191000 ,22777,22780,22771,22775,143
20161103191500 ,22774,22788,22767,22786,181
20161103192000 ,22783,22787,22765,22765,147
20161103192500 ,22765,22773,22765,22772,88
20161103193000 ,22771,22773,22766,22766,52
20161103193500 ,22766,22776,22766,22769,47
20161103194000 ,22772,22773,22767,22770,23
20161103194500 ,22770,22772,22768,22768,62
20161103195000 ,22768,22770,22764,22767,34
20161103195500 ,22766,22770,22763,22768,37
20161103200000 ,22770,22781,22765,22770,86
20161103200500 ,22770,22770,22757,22758,49
20161103201000 ,22760,22760,22751,22757,59
20161103201500 ,22756,22764,22742,22742,144
20161103202000 ,22744,22762,22742,22762,72
20161103202500 ,22757,22762,22754,22762,26
20161103203000 ,22761,22762,22742,22748,95
20161103203500 ,22749,22751,22743,22748,55
20161103204000 ,22748,22755,22746,22749,31
20161103204500 ,22749,22757,22747,22757,36
20161103205000 ,22755,22775,22755,22772,105
20161103205500 ,22771,22771,22764,22766,42
20161103210000 ,22768,22768,22763,22764,36
20161103210500 ,22767,22770,22763,22769,35
20161103211000 ,22770,22771,22766,22771,35
20161103211500 ,22768,22768,22744,22744,130
20161103212000 ,22743,22746,22731,22738,181
20161103212500 ,22740,22741,22723,22734,168
20161103213000 ,22732,22747,22714,22731,312
20161103213500 ,22733,22754,22733,22752,224
20161103214000 ,22752,22763,22737,22740,202
20161103214500 ,22737,22747,22729,22737,131
20161103215000 ,22736,22745,22731,22738,130
20161103215500 ,22736,22744,22734,22735,76
20161103220000 ,22734,22735,22711,22718,311
20161103220500 ,22718,22735,22713,22724,171
20161103221000 ,22723,22731,22717,22725,165
20161103221500 ,22721,22723,22701,22709,263
20161103222000 ,22711,22724,22711,22714,187
20161103222500 ,22713,22732,22713,22727,137
20161103223000 ,22726,22738,22720,22738,164
20161103223500 ,22735,22744,22732,22733,103
20161103224000 ,22730,22739,22724,22738,106
20161103224500 ,22738,22740,22720,22726,135
20161103225000 ,22727,22728,22720,22727,81
20161103225500 ,22727,22728,22712,22718,88
20161103230000 ,22718,22718,22707,22718,122
20161103230500 ,22719,22722,22714,22720,80
20161103231000 ,22720,22726,22718,22723,92
20161103231500 ,22721,22723,22710,22717,155
20161103232000 ,22716,22723,22713,22713,85
20161103232500 ,22712,22723,22712,22722,71
20161103233000 ,22720,22732,22719,22730,187
20161103233500 ,22732,22736,22728,22732,123
20161103234000 ,22733,22735,22723,22725,149
20161103234500 ,22725,22725,22725,22725,0
20161104091000 ,22599,22599,22599,22599,429
20161104091500 ,22600,22664,22580,22660,2780
20161104092000 ,22661,22689,22655,22655,1968
20161104092500 ,22657,22692,22653,22666,1822
20161104093000 ,22666,22668,22595,22632,3895
20161104093500 ,22634,22732,22631,22716,4947
20161104094000 ,22718,22744,22711,22726,2414
20161104094500 ,22727,22741,22708,22721,1774
