DateTime,Open,High,Low,Close,Volume
20160928091000 ,23508,23508,23508,23508,157
20160928091500 ,23515,23534,23478,23480,4434
20160928092000 ,23480,23516,23473,23500,1486
20160928092500 ,23500,23544,23500,23516,1534
20160928093000 ,23516,23551,23485,23544,4635
20160928093500 ,23545,23555,23515,23522,4454
20160928094000 ,23523,23523,23483,23503,5668
20160928094500 ,23503,23512,23486,23489,1799
20160928095000 ,23490,23490,23460,23462,1639
20160928095500 ,23460,23460,23425,23433,3852
20160928100000 ,23431,23450,23420,23449,1989
20160928100500 ,23450,23450,23420,23446,3979
20160928101000 ,23444,23463,23429,23458,1600
20160928101500 ,23458,23472,23447,23457,1326
20160928102000 ,23459,23479,23449,23451,1364
20160928102500 ,23453,23464,23435,23440,1255
20160928103000 ,23439,23447,23430,23433,873
20160928103500 ,23431,23457,23431,23432,689
20160928104000 ,23433,23446,23429,23429,726
20160928104500 ,23430,23435,23421,23429,569
20160928105000 ,23428,23436,23423,23423,863
20160928105500 ,23424,23424,23377,23384,1750
20160928110000 ,23384,23384,23351,23356,949
20160928110500 ,23357,23382,23357,23378,824
20160928111000 ,23375,23389,23375,23386,748
20160928111500 ,23387,23402,23385,23395,854
20160928112000 ,23396,23410,23390,23406,1069
20160928112500 ,23407,23408,23393,23397,306
20160928113000 ,23397,23403,23384,23400,567
20160928113500 ,23400,23408,23387,23392,294
20160928114000 ,23396,23410,23394,23410,338
20160928114500 ,23408,23410,23398,23400,206
20160928115000 ,23402,23407,23392,23393,439
20160928115500 ,23392,23403,23392,23399,498
20160928125500 ,23399,23399,23399,23399,0
20160928130000 ,23405,23420,23388,23400,594
20160928130500 ,23399,23404,23382,23397,575
20160928131000 ,23396,23414,23395,23403,966
20160928131500 ,23401,23411,23397,23400,599
20160928132000 ,23403,23412,23399,23408,230
20160928132500 ,23406,23415,23406,23409,488
20160928133000 ,23412,23432,23412,23430,545
20160928133500 ,23432,23444,23421,23424,633
20160928134000 ,23425,23436,23423,23427,528
20160928134500 ,23426,23465,23426,23463,819
20160928135000 ,23461,23464,23450,23454,350
20160928135500 ,23455,23455,23438,23445,259
20160928140000 ,23447,23451,23427,23432,448
20160928140500 ,23429,23441,23427,23440,228
20160928141000 ,23438,23441,23418,23424,216
20160928141500 ,23425,23450,23425,23442,350
20160928142000 ,23441,23447,23425,23427,338
20160928142500 ,23428,23441,23422,23440,287
20160928143000 ,23438,23455,23435,23451,316
20160928143500 ,23453,23470,23452,23467,448
20160928144000 ,23466,23476,23451,23468,556
20160928144500 ,23468,23471,23455,23465,320
20160928145000 ,23465,23480,23460,23475,391
20160928145500 ,23474,23478,23466,23478,279
20160928150000 ,23478,23524,23478,23522,1728
20160928150500 ,23523,23536,23504,23515,1599
20160928151000 ,23514,23534,23512,23531,1417
20160928151500 ,23533,23537,23510,23510,774
20160928152000 ,23510,23549,23505,23549,626
20160928152500 ,23550,23572,23534,23569,1049
20160928153000 ,23570,23576,23561,23568,692
20160928153500 ,23568,23591,23561,23588,678
20160928154000 ,23587,23591,23560,23563,811
20160928154500 ,23566,23573,23560,23568,644
